instance_uid,foliage_actor,component_index,component_name,mesh_name,mesh_path,instance_index,x_cm,y_cm,z_cm,x_m,y_m,z_m,pitch_deg,yaw_deg,roll_deg,scale_x,scale_y,scale_z,ndvi_class,NDVI
InstancedFoliageActor|2|2200,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2200,-2832.996338,33276.16016,39.26762009,-28.32996338,332.7616016,0.392676201,8.538069725,-28.2758522,1.32E-05,1,1,1,GRASS_TREE,0.596475
InstancedFoliageActor|2|2201,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2201,-2700.247314,33310.39453,35.38738796,-27.00247314,333.1039453,0.35387388,8.49164772,123.9213715,8.54E-07,1,1,1,GRASS_TREE,0.365580
InstancedFoliageActor|2|2202,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2202,-2570.055176,38047.28516,-2.994648695,-25.70055176,380.4728516,-0.029946487,6.779520035,-102.7467346,-1.87E-05,1,1,1,GRASS_TREE,0.419616
InstancedFoliageActor|2|2203,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2203,-2340.935059,37977.0625,-3.00278306,-23.40935059,379.770625,-0.030027831,4.4233284,-108.3482971,3.20E-07,1,1,1,GRASS_TREE,0.413630
InstancedFoliageActor|2|2204,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2204,-2337.728027,38456.47656,-2.997112751,-23.37728027,384.5647656,-0.029971128,5.656152248,159.2393494,-1.49E-06,1,1,1,GRASS_TREE,0.335414
InstancedFoliageActor|2|2205,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2205,-2336.708984,38533.88281,-2.983589649,-23.36708984,385.3388281,-0.029835896,7.852284908,-156.3799438,-1.71E-06,1,1,1,GRASS_TREE,0.676121
InstancedFoliageActor|2|2206,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2206,-2282.056152,38245.53125,-3.071981907,-22.82056152,382.4553125,-0.030719819,7.955325603,-108.0154037,2.13E-07,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.722413
InstancedFoliageActor|2|2207,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2207,-2009.720703,38314.15234,-3.083389044,-20.09720703,383.1415234,-0.03083389,3.146291256,58.61361313,-1.01E-05,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.648239
InstancedFoliageActor|2|2208,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2208,-1850.223022,38525.08594,-3.156521797,-18.50223022,385.2508594,-0.031565218,8.532554626,142.5101929,-4.27E-07,1.059999943,1.059999943,1.059999943,GRASS_TREE,0.453803
InstancedFoliageActor|2|2209,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2209,-1722.926514,38070.80859,-2.978407383,-17.22926514,380.7080859,-0.029784074,6.559679508,-66.43700409,-2.22E-05,1,1,1,GRASS_TREE,0.464060
InstancedFoliageActor|2|2210,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2210,-1684.032959,38808.07031,-3.091845512,-16.84032959,388.0807031,-0.030918455,4.581472397,-123.8539429,-1.92E-06,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.479620
InstancedFoliageActor|2|2211,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2211,-1657.577759,38013.76172,-2.979907274,-16.57577759,380.1376172,-0.029799073,8.351407051,106.3450928,1.07E-06,1,1,1,GRASS_TREE,0.728064
InstancedFoliageActor|2|2212,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2212,-1603.855103,38612.62109,-2.981750965,-16.03855103,386.1262109,-0.02981751,8.105365753,123.9124222,-4.02E-15,1,1,1,GRASS_TREE,0.634260
InstancedFoliageActor|2|2213,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2213,-1484.98584,38894.08984,-3.010635614,-14.8498584,388.9408984,-0.030106356,1.53965497,162.0131836,-6.72E-06,1,1,1,GRASS_TREE,0.828226
InstancedFoliageActor|2|2214,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2214,-1317.97229,39072,-3.000382423,-13.1797229,390.72,-0.030003824,4.033321381,4.608749866,1.87E-06,1,1,1,GRASS_TREE,0.394868
InstancedFoliageActor|2|2215,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2215,-1108.092285,39051.98047,-3.066487074,-11.08092285,390.5198047,-0.030664871,8.165445328,-176.3468781,1.07E-07,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.513898
InstancedFoliageActor|2|2216,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2216,-1107.509766,38685.18359,-3.006917267,-11.07509766,386.8518359,-0.030069173,2.019113064,-66.04792786,-6.67E-06,1,1,1,GRASS_TREE,0.348291
InstancedFoliageActor|2|2217,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2217,-926.9282227,38826.13672,-2.984064341,-9.269282227,388.2613672,-0.029840643,7.785707474,-127.0097351,3.16E-05,1,1,1,GRASS_TREE,0.323241
InstancedFoliageActor|2|2218,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2218,-887.2115479,39202.39063,-2.989218712,-8.872115479,392.0239063,-0.029892187,4.633540154,170.3141632,-1.66E-05,1,1,1,GRASS_TREE,0.525158
InstancedFoliageActor|2|2219,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2219,-885.3903809,39359.58203,-2.986139297,-8.853903809,393.5958203,-0.029861393,7.48742485,166.8063812,-4.13E-05,1,1,1,GRASS_TREE,0.496287
InstancedFoliageActor|2|2220,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2220,-814.6831055,38965.02734,-3.173217773,-8.146831055,389.6502734,-0.031732178,6.183471203,152.2738495,1.00E-15,1.059999943,1.059999943,1.059999943,GRASS_TREE,0.467949
InstancedFoliageActor|2|2221,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2221,-811.5142822,38690.26563,-2.998044729,-8.115142822,386.9026563,-0.029980447,5.472554207,-137.3965149,2.33E-05,1,1,1,GRASS_TREE,0.304444
InstancedFoliageActor|2|2222,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2222,-730.3885498,34777.58594,1.33202076,-7.303885498,347.7758594,0.013320208,7.740291595,148.3238678,-3.93E-05,1,1,1,GRASS_TREE,0.581483
InstancedFoliageActor|2|2223,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2223,-704.3118286,38907.67578,-3.001743584,-7.043118286,389.0767578,-0.030017436,3.924922466,-32.84216309,-1.48E-05,1,1,1,GRASS_TREE,0.504581
InstancedFoliageActor|2|2224,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2224,-636.9820557,35563.60938,-2.682667017,-6.369820557,355.6360938,-0.02682667,8.139944077,28.47405052,-9.18E-06,1,1,1,GRASS_TREE,0.696378
InstancedFoliageActor|2|2225,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2225,-502.005249,38801.91406,-2.97632575,-5.02005249,388.0191406,-0.029763258,7.052555561,141.5450897,6.19E-06,1,1,1,GRASS_TREE,0.638080
InstancedFoliageActor|2|2226,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2226,-455.1690063,34772.09766,1.06299159,-4.551690063,347.7209766,0.010629916,8.84811306,-106.1106949,-2.56E-06,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.340121
InstancedFoliageActor|2|2227,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2227,-451.7887573,35515.48047,-2.338178873,-4.517887573,355.1548047,-0.023381789,1.227404475,-41.47256088,-2.83E-06,1,1,1,GRASS_TREE,0.613311
InstancedFoliageActor|2|2228,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2228,-450.6542053,35120.97266,-0.816592229,-4.506542053,351.2097266,-0.008165922,3.203397512,44.18633652,-1.28E-05,1,1,1,GRASS_TREE,0.454181
InstancedFoliageActor|2|2229,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2229,-446.6046448,38861.16797,-3.067441225,-4.466046448,388.6116797,-0.030674412,8.542206764,117.3826981,-3.12E-05,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.795201
InstancedFoliageActor|2|2230,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2230,-424.8631287,38662.76172,-3.064359903,-4.248631287,386.6276172,-0.030643599,8.918554306,90.91714478,3.87E-07,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.545266
InstancedFoliageActor|2|2231,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2231,-420.2260132,39202.12891,-3.006888151,-4.202260132,392.0212891,-0.030068882,3.251917362,-38.93615723,1.40E-05,1,1,1,GRASS_TREE,0.469438
InstancedFoliageActor|2|2232,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2232,-412.2079773,39294.57813,-2.984416723,-4.122079773,392.9457813,-0.029844167,5.463776588,-20.47077751,5.12E-06,1,1,1,GRASS_TREE,0.484953
InstancedFoliageActor|2|2233,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2233,-397.4212646,35137.13281,-0.925100594,-3.974212646,351.3713281,-0.009251006,6.812283516,86.28215027,-6.14E-07,1,1,1,GRASS_TREE,0.309856
InstancedFoliageActor|2|2234,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2234,-387.0551147,35196.71094,-1.494581461,-3.870551147,351.9671094,-0.014945815,4.000201702,-114.7601242,2.20E-05,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.753913
InstancedFoliageActor|2|2235,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2235,-386.1338501,38337.98438,-2.987826347,-3.861338501,383.3798438,-0.029878263,7.236021519,144.0071106,0,1,1,1,GRASS_TREE,0.889097
InstancedFoliageActor|2|2236,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2236,-362.4089966,34997.60547,-0.607062101,-3.624089966,349.9760547,-0.006070621,9.967658997,-99.50621033,-4.06E-06,1,1,1,GRASS_TREE,0.273232
InstancedFoliageActor|2|2237,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2237,-300.2528381,35100.19922,-0.639807952,-3.002528381,351.0019922,-0.00639808,6.175624847,141.5778198,7.68E-06,1,1,1,GRASS_TREE,0.509713
InstancedFoliageActor|2|2238,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2238,-236.2186737,34894.97656,0.163460226,-2.362186737,348.9497656,0.001634602,0.893784583,-179.1786194,-2.33E-18,1,1,1,GRASS_TREE,0.532335
InstancedFoliageActor|2|2239,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2239,-219.0698242,35368.79688,-2.303334236,-2.190698242,353.6879688,-0.023033342,3.071533203,32.17650223,1.02E-05,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.454916
InstancedFoliageActor|2|2240,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2240,-195.1990356,39186.8125,-2.970854282,-1.951990356,391.868125,-0.029708543,9.467833519,125.9718781,-2.99E-06,1,1,1,GRASS_TREE,0.744806
InstancedFoliageActor|2|2241,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2241,-173.859375,38552.58594,-2.979521036,-1.73859375,385.5258594,-0.02979521,8.402028084,-19.16302299,-3.20E-06,1,1,1,GRASS_TREE,0.749590
InstancedFoliageActor|2|2242,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2242,-87.01239014,34876.03125,0.02851963,-0.870123901,348.7603125,0.000285196,2.617120028,-57.5306015,1.00E-05,1,1,1,GRASS_TREE,0.510745
InstancedFoliageActor|2|2243,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2243,-32.16946793,35065.97266,-1.310718298,-0.321694679,350.6597266,-0.013107183,8.893044472,10.80280304,2.76E-05,1.059999943,1.059999943,1.059999943,GRASS_TREE,0.881405
InstancedFoliageActor|2|2244,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2244,1813.498413,-30794.15625,169.1589508,18.13498413,-307.9415625,1.691589508,9.572463989,-138.6079865,3.67E-05,1,1,1,GRASS_TREE,0.555243
InstancedFoliageActor|2|2245,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2245,1942.223877,-31438.56641,204.6781856,19.42223877,-314.3856641,2.046781856,9.648468018,-15.39628029,-3.29E-05,1,1,1,GRASS_TREE,0.511295
InstancedFoliageActor|2|2246,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2246,1959.450806,-31140.71875,190.3702275,19.59450806,-311.4071875,1.903702275,2.680784464,-12.66072559,-1.03E-05,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.594769
InstancedFoliageActor|2|2247,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2247,2074.791504,-31221.63281,197.4011139,20.74791504,-312.2163281,1.974011139,2.665101051,96.508461,2.67E-07,1,1,1,GRASS_TREE,0.430635
InstancedFoliageActor|2|2248,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2248,2196.343994,-31158.47266,196.4408046,21.96343994,-311.5847266,1.964408046,0.888771474,-153.0405121,-1.24E-16,1,1,1,GRASS_TREE,0.782501
InstancedFoliageActor|2|2249,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2249,2215.510498,-30785.08789,176.0285034,22.15510498,-307.8508789,1.760285034,3.331913948,31.99600029,1.08E-05,1,1,1,GRASS_TREE,0.648662
InstancedFoliageActor|2|2250,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2250,2321.505859,-30860.57422,181.4990474,23.21505859,-308.6057422,1.814990474,8.081880569,119.9486084,2.13E-07,1.059999943,1.059999943,1.059999943,GRASS_TREE,0.493209
InstancedFoliageActor|2|2251,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2251,2392.59082,-30639.87305,178.1684047,23.9259082,-306.3987305,1.781684047,4.493391991,-33.54564285,-1.43E-05,1,1,1,GRASS_TREE,0.520317
InstancedFoliageActor|2|2252,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2252,2427.359619,-30352.60742,178.9979248,24.27359619,-303.5260742,1.789979248,1.998055816,161.7610931,-5.66E-06,1,1,1,GRASS_TREE,0.404756
InstancedFoliageActor|2|2253,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2253,2561.895996,-30406.49609,181.2251216,25.61895996,-304.0649609,1.812251216,4.961373806,-108.8476868,1.07E-06,1,1,1,GRASS_TREE,0.592001
InstancedFoliageActor|2|2254,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2254,2662.07373,-30516.36914,182.5147182,26.6207373,-305.1636914,1.825147182,2.959699392,65.66426086,1.07E-05,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.343018
InstancedFoliageActor|2|2255,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2255,2756.361572,-30625.5957,187.4222347,27.56361572,-306.255957,1.874222347,8.347484589,23.80348396,-3.07E-05,1.029999971,1.029999971,1.029999971,GRASS_TREE,0.550507
InstancedFoliageActor|2|2256,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2256,2810.674561,-30669.36523,190.3443385,28.10674561,-306.6936523,1.903443385,6.796530247,-59.49430466,1.71E-05,1,1,1,GRASS_TREE,0.467247
InstancedFoliageActor|2|2257,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2257,2905.274414,-30299.95313,188.3948822,29.05274414,-302.9995313,1.883948822,0.877755165,76.9274826,-3.42E-06,1,1,1,GRASS_TREE,0.640729
InstancedFoliageActor|2|2258,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2258,2994.361572,-30607.33594,190.1213313,29.94361572,-306.0733594,1.901213313,1.625660539,24.50711632,-6.35E-06,1,1,1,GRASS_TREE,0.716811
InstancedFoliageActor|2|2259,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2259,3090.120361,-30455.38672,190.2562103,30.90120361,-304.5538672,1.902562103,3.687173367,158.6912537,8.54E-07,1,1,1,GRASS_TREE,0.675910
InstancedFoliageActor|2|2260,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2260,6665.950195,-36746.82031,43.97679901,66.65950195,-367.4682031,0.43976799,5.894668102,65.78010559,2.11E-05,1,1,1,GRASS_TREE,0.530389
InstancedFoliageActor|2|2261,InstancedFoliageActor,2,FoliageInstancedStaticMeshComponent_10,SM_GrassTree_03,/Game/RuralAustralia/StaticMeshes/Vegetation/GrassTree_01/SM_GrassTree_03.SM_GrassTree_03,2261,6687.483398,-36007.91406,61.87490952,66.87483398,-360.0791406,0.618749095,8.88919735,-147.7931519,4.44E-05,1,1,1,GRASS_TREE,0.436460
